"skola","predmet","obor","typ","konali","neuspeli","volba","prumer","odchylka"
"Gymnázium a Obchodní akademie Pelhřimov","Český jazyk a literatura","Lyceum","Didaktický test",8,0,,"63.0","8.0"
"Střední průmyslová škola stavební akademika Stanislava Bechyně. Havlíčkův Brod. Jihlavská 628","Český jazyk a literatura","Lyceum","Didaktický test",15,0,,"63.5","15.0"
"Vyšší odborná škola a Střední průmyslová škola Žďár nad Sázavou","Český jazyk a literatura","Lyceum","Didaktický test",17,0,,"69.3","9.6"
"Střední škola obchodní a služeb SČMSD. Žďár nad Sázavou. s.r.o.","Český jazyk a literatura","Lyceum","Didaktický test",8,0,,"60.3","14.0"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická Havlíčkův Brod","Český jazyk a literatura","Lyceum","Didaktický test",20,0,,"69.1","11.1"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická Žďár nad Sázavou","Český jazyk a literatura","Lyceum","Didaktický test",23,0,,"62.8","11.6"
"Obchodní akademie a Hotelová škola Havlíčkův Brod","Český jazyk a literatura","Lyceum","Didaktický test",27,0,,"67.2","13.3"
"Střední průmyslová škola Třebíč","Český jazyk a literatura","Lyceum","Didaktický test",40,0,,"66.2","12.4"
"Střední průmyslová škola a Střední odborné učiliště Pelhřimov","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",7,5,,"21.8","9.8"
"Střední škola informatiky a cestovního ruchu SČMSD Humpolec. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",5,0,,"40.7","7.7"
"Gymnázium. Střední odborná škola a Vyšší odborná škola Ledeč nad Sázavou","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",10,4,,"25.0","8.4"
"Střední škola průmyslová. technická a automobilní Jihlava","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",14,2,,"38.8","9.9"
"Střední odborná škola a Střední odborné učiliště Třešť","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",14,4,,"38.4","15.9"
"Soukromá střední odborná škola a Střední odborné učiliště s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",11,4,,"27.8","7.0"
"Vyšší odborná škola a Střední škola veterinární. zemědělská a zdravotnická Třebíč","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",6,0,,"41.6","7.8"
"Hotelová škola Světlá a Střední odborná škola řemesel Velké Meziříčí","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",16,4,,"32.0","14.4"
"Střední škola gastronomická Adolpha Kolpinga","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",15,2,,"32.6","11.2"
"Střední škola obchodní a služeb SČMSD. Žďár nad Sázavou. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",16,6,,"31.8","9.8"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",18,8,,"42.3","21.6"
"Obchodní akademie a Hotelová škola Havlíčkův Brod","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",6,1,,"26.1","8.8"
"Obchodní akademie Dr. Albína Bráfa. Hotelová škola a Jazyková škola s právem státní jazykové zkoušky Třebíč","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",18,1,,"31.3","9.2"
"Střední odborná škola Nové Město na Moravě","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",5,2,,"29.9","12.4"
"Střední průmyslová škola Třebíč","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",13,8,,"22.5","9.2"
"TRIVIS - Střední škola veřejnoprávní Jihlava. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",0,0,,,
"Soukromá střední škola pedagogiky a sociálních služeb. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",7,2,,"25.2","8.9"
"Střední škola průmyslová. technická a automobilní Jihlava","Český jazyk a literatura","SOU technické (nástavby)","Didaktický test",6,1,,"36.1","12.3"
"Střední škola stavební Třebíč","Český jazyk a literatura","SOU technické (nástavby)","Didaktický test",17,4,,"37.7","10.6"
"Střední škola stavební Jihlava","Český jazyk a literatura","SOU technické (nástavby)","Didaktický test",9,4,,"33.8","12.1"
"Gymnázium a Obchodní akademie Pelhřimov","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",22,1,,"57.2","14.5"
"Vyšší odborná škola. Obchodní akademie a Střední odborné učiliště technické Chotěboř","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",23,2,,"49.7","14.8"
"Obchodní akademie. Střední zdravotnická škola. Střední odborná škola služeb a Jazyková škola s právem státní jazykové zkoušky Jihlava","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",45,1,,"49.1","11.4"
"Střední škola obchodní a služeb SČMSD. Žďár nad Sázavou. s.r.o.","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",11,1,,"48.8","16.0"
"Obchodní akademie a Hotelová škola Havlíčkův Brod","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",19,1,,"67.4","12.4"
"Obchodní akademie Dr. Albína Bráfa. Hotelová škola a Jazyková škola s právem státní jazykové zkoušky Třebíč","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",63,1,,"56.6","12.2"
"Vyšší odborná škola a Střední škola hotelová SČMSD Pelhřimov. s.r.o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",9,0,,"52.4","8.3"
"Škola ekonomiky a cestovního ruchu. soukromá střední odborná škola s.r.o.                                                       Rantířovská 9. 586 05  Jihlava","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",5,0,,"67.6","11.6"
"Obchodní akademie. Střední zdravotnická škola. Střední odborná škola služeb a Jazyková škola s právem státní jazykové zkoušky Jihlava","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",21,1,,"38.4","8.0"
"Střední uměleckoprůmyslová škola Jihlava - Helenín. Hálkova 42","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",14,0,,"62.5","10.8"
"Hotelová škola Světlá a Střední odborná škola řemesel Velké Meziříčí","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",38,6,,"47.4","13.5"
"Vyšší odborná škola a Střední odborná škola zemědělsko-technická Bystřice nad Pernštejnem","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",4,1,,"37.4","9.5"
"Vyšší odborná škola a Střední průmyslová škola Žďár nad Sázavou","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",28,1,,"57.7","13.2"
"Obchodní akademie a Hotelová škola Havlíčkův Brod","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",22,0,,"54.4","11.9"
"Obchodní akademie Dr. Albína Bráfa. Hotelová škola a Jazyková škola s právem státní jazykové zkoušky Třebíč","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",51,4,,"53.5","12.9"
"Střední odborná škola Nové Město na Moravě","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",15,2,,"48.0","15.6"
"Střední odborná škola sociální u Matky Boží Jihlava","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",43,7,,"45.1","14.6"
"Manažerská akademie - střední odborná škola. s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",21,1,,"55.3","13.2"
"Škola ekonomiky a cestovního ruchu. soukromá střední odborná škola s.r.o.                                                       Rantířovská 9. 586 05  Jihlava","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",17,0,,"61.9","9.1"
"Gymnázium a Střední odborná škola. Moravské Budějovice. Tyršova 365","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",36,4,,"47.4","13.6"
"Soukromá střední odborná škola a Střední odborné učiliště s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",16,5,,"32.5","11.8"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",21,3,,"35.4","10.4"
"TRIVIS - Střední škola veřejnoprávní Jihlava. s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",44,6,,"43.8","12.7"
"Soukromá střední škola pedagogiky a sociálních služeb. s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",26,1,,"38.8","10.8"
"Střední průmyslová škola a Střední odborné učiliště Pelhřimov","Český jazyk a literatura","SOŠ technické 1","Didaktický test",32,5,,"40.3","13.2"
"Střední škola informatiky a cestovního ruchu SČMSD Humpolec. s.r.o.","Český jazyk a literatura","SOŠ technické 1","Didaktický test",15,3,,"42.1","12.7"
"Gymnázium. Střední odborná škola a Vyšší odborná škola Ledeč nad Sázavou","Český jazyk a literatura","SOŠ technické 1","Didaktický test",12,3,,"36.8","12.0"
"Střední průmyslová škola stavební akademika Stanislava Bechyně. Havlíčkův Brod. Jihlavská 628","Český jazyk a literatura","SOŠ technické 1","Didaktický test",17,2,,"51.3","13.3"
"Střední škola průmyslová. technická a automobilní Jihlava","Český jazyk a literatura","SOŠ technické 1","Didaktický test",124,5,,"60.7","12.7"
"Střední škola stavební Třebíč","Český jazyk a literatura","SOŠ technické 1","Didaktický test",27,2,,"49.9","13.3"
"Vyšší odborná škola a Střední průmyslová škola Žďár nad Sázavou","Český jazyk a literatura","SOŠ technické 1","Didaktický test",68,1,,"58.5","11.3"
"Střední škola stavební Jihlava","Český jazyk a literatura","SOŠ technické 1","Didaktický test",36,6,,"40.5","14.8"
"Střední průmyslová škola Třebíč","Český jazyk a literatura","SOŠ technické 1","Didaktický test",97,4,,"51.2","11.8"
"Střední odborná škola Nové Město na Moravě","Český jazyk a literatura","SOŠ technické 2","Didaktický test",13,3,,"43.1","15.2"
"Soukromá vyšší odborná škola grafická a Střední umělecká škola grafická. s.r.o.","Český jazyk a literatura","SOŠ umělecké","Didaktický test",39,5,,"49.4","12.0"
"Střední uměleckoprůmyslová škola Jihlava - Helenín. Hálkova 42","Český jazyk a literatura","SOŠ umělecké","Didaktický test",59,4,,"54.1","14.2"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Český jazyk a literatura","SOŠ umělecké","Didaktický test",27,2,,"44.9","10.6"
"Obchodní akademie. Střední zdravotnická škola. Střední odborná škola služeb a Jazyková škola s právem státní jazykové zkoušky Jihlava","Český jazyk a literatura","SOŠ zdravotnické","Didaktický test",33,5,,"48.0","13.6"
"Vyšší odborná škola a Střední škola veterinární. zemědělská a zdravotnická Třebíč","Český jazyk a literatura","SOŠ zdravotnické","Didaktický test",28,3,,"37.5","12.8"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická Havlíčkův Brod","Český jazyk a literatura","SOŠ zdravotnické","Didaktický test",18,2,,"41.2","13.0"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická Žďár nad Sázavou","Český jazyk a literatura","SOŠ zdravotnické","Didaktický test",25,1,,"51.7","11.6"
"FARMEKO - Vyšší odborná škola zdravotnická a Střední odborná škola. s.r.o.","Český jazyk a literatura","SOŠ zdravotnické","Didaktický test",18,2,,"44.2","11.2"
"Česká zemědělská akademie v Humpolci. střední škola","Český jazyk a literatura","SOŠ zemědělské","Didaktický test",44,4,,"42.3","12.8"
"Vyšší odborná škola a Střední škola veterinární. zemědělská a zdravotnická Třebíč","Český jazyk a literatura","SOŠ zemědělské","Didaktický test",44,7,,"41.4","14.0"
"FARMEKO - Vyšší odborná škola zdravotnická a Střední odborná škola. s.r.o.","Český jazyk a literatura","SOŠ zemědělské","Didaktický test",8,1,,"37.3","11.8"
"Střední škola informatiky a cestovního ruchu SČMSD Humpolec. s.r.o.","Český jazyk a literatura","SOU ostatní","Didaktický test",15,2,,"41.4","8.5"
"Obchodní akademie. Střední zdravotnická škola. Střední odborná škola služeb a Jazyková škola s právem státní jazykové zkoušky Jihlava","Český jazyk a literatura","SOU ostatní","Didaktický test",21,6,,"42.3","14.2"
"Střední škola obchodní a služeb SČMSD. Žďár nad Sázavou. s.r.o.","Český jazyk a literatura","SOU ostatní","Didaktický test",7,0,,"43.8","12.4"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Český jazyk a literatura","SOU ostatní","Didaktický test",9,1,,"44.8","11.0"
"Střední průmyslová škola a Střední odborné učiliště Pelhřimov","Český jazyk a literatura","SOU technické","Didaktický test",15,1,,"43.0","9.3"
"Vyšší odborná škola. Obchodní akademie a Střední odborné učiliště technické Chotěboř","Český jazyk a literatura","SOU technické","Didaktický test",31,7,,"28.9","10.8"
"Střední škola průmyslová. technická a automobilní Jihlava","Český jazyk a literatura","SOU technické","Didaktický test",42,1,,"44.2","10.1"
"Střední škola řemesel a služeb Moravské Budějovice","Český jazyk a literatura","SOU technické","Didaktický test",11,2,,"35.7","9.1"
"Vyšší odborná škola a Střední průmyslová škola Žďár nad Sázavou","Český jazyk a literatura","SOU technické","Didaktický test",32,9,,"35.2","11.5"
"Střední průmyslová škola Třebíč","Český jazyk a literatura","SOU technické","Didaktický test",18,3,,"33.4","10.7"
"Střední odborná škola Jana Tiraye Velká Bíteš. příspěvková organizace","Český jazyk a literatura","SOU technické","Didaktický test",13,0,,"56.8","13.8"
"Gymnázium dr. A. Hrdličky. Humpolec. Komenského 147","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",24,0,,"56.3","15.5"
"Gymnázium a Obchodní akademie Pelhřimov","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",43,0,,"72.5","12.2"
"Gymnázium Havlíčkův Brod","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",59,0,,"62.8","14.0"
"Gymnázium Chotěboř","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",23,0,,"62.7","12.1"
"Gymnázium. Střední odborná škola a Vyšší odborná škola Ledeč nad Sázavou","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",5,0,,"58.6","5.5"
"Gymnázium Jihlava","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",84,0,,"67.7","15.5"
"Gymnázium Otokara Březiny a Střední odborná škola Telč","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",23,0,,"49.6","14.7"
"Katolické gymnázium Třebíč","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",24,0,,"45.7","11.8"
"Gymnázium a Střední odborná škola. Moravské Budějovice. Tyršova 365","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",27,1,,"59.0","17.7"
"Gymnázium Třebíč","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",83,0,,"75.6","11.2"
"Biskupské gymnázium","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",25,0,,"66.3","13.6"
"Gymnázium Velké Meziříčí","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",30,0,,"83.8","9.7"
"Gymnázium Vincence Makovského se sportovními třídami Nové Město na Moravě","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",28,0,,"53.6","16.6"
"Gymnázium Žďár nad Sázavou","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",60,0,,"75.4","10.4"
"Gymnázium Bystřice nad Pernštejnem","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",18,0,,"56.6","11.0"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",13,0,,"54.3","10.1"
"Gymnázium Jihlava","Český jazyk a literatura","Gymnázium 6 leté","Písemná práce",31,0,,"86.0","6.0"
"Gymnázium a Střední odborná škola. Moravské Budějovice. Tyršova 365","Český jazyk a literatura","Gymnázium 6 leté","Písemná práce",19,0,,"69.4","9.8"
"Gymnázium Pacov","Český jazyk a literatura","Gymnázium 6 leté","Písemná práce",26,0,,"44.8","12.9"
"Gymnázium dr. A. Hrdličky. Humpolec. Komenského 147","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",26,0,,"74.4","11.5"
"Gymnázium a Obchodní akademie Pelhřimov","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",28,0,,"66.4","13.3"
"Gymnázium Havlíčkův Brod","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",31,0,,"47.4","9.4"
"Gymnázium Chotěboř","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",27,0,,"71.2","18.2"
"Gymnázium. Střední odborná škola a Vyšší odborná škola Ledeč nad Sázavou","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",21,0,,"57.9","15.3"
"Gymnázium Jihlava","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",24,0,,"79.0","8.3"
"Gymnázium Otokara Březiny a Střední odborná škola Telč","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",18,0,,"60.0","8.2"
"Soukromé gymnázium AD FONTES. o.p.s.. Fibichova 18. Jihlava","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",19,0,,"33.1","8.3"
"Katolické gymnázium Třebíč","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",19,0,,"67.2","10.6"
"Gymnázium Třebíč","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",22,0,,"86.3","7.6"
"Biskupské gymnázium","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",30,0,,"86.7","10.8"
"Gymnázium Velké Meziříčí","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",21,0,,"57.9","17.6"
"Gymnázium Vincence Makovského se sportovními třídami Nové Město na Moravě","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",20,0,,"66.5","11.6"
"Gymnázium Žďár nad Sázavou","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",26,0,,"79.8","11.1"
"Gymnázium Bystřice nad Pernštejnem","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",16,0,,"74.8","7.8"
"Gymnázium a Obchodní akademie Pelhřimov","Český jazyk a literatura","Lyceum","Písemná práce",8,0,,"47.5","18.9"
"Střední průmyslová škola stavební akademika Stanislava Bechyně. Havlíčkův Brod. Jihlavská 628","Český jazyk a literatura","Lyceum","Písemná práce",15,0,,"55.8","8.0"
"Vyšší odborná škola a Střední průmyslová škola Žďár nad Sázavou","Český jazyk a literatura","Lyceum","Písemná práce",17,0,,"65.1","15.9"
"Střední škola obchodní a služeb SČMSD. Žďár nad Sázavou. s.r.o.","Český jazyk a literatura","Lyceum","Písemná práce",8,0,,"64.5","16.8"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická Havlíčkův Brod","Český jazyk a literatura","Lyceum","Písemná práce",20,0,,"49.7","12.9"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická Žďár nad Sázavou","Český jazyk a literatura","Lyceum","Písemná práce",23,0,,"61.0","12.2"
"Obchodní akademie a Hotelová škola Havlíčkův Brod","Český jazyk a literatura","Lyceum","Písemná práce",27,1,,"54.1","16.6"
"Střední průmyslová škola Třebíč","Český jazyk a literatura","Lyceum","Písemná práce",40,0,,"53.5","14.0"
"Střední průmyslová škola a Střední odborné učiliště Pelhřimov","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",7,2,,"17.1","18.1"
"Střední škola informatiky a cestovního ruchu SČMSD Humpolec. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",5,1,,"32.5","17.2"
"Gymnázium. Střední odborná škola a Vyšší odborná škola Ledeč nad Sázavou","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",10,0,,"23.9","9.4"
"Střední škola průmyslová. technická a automobilní Jihlava","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",14,1,,"15.1","9.0"
"Střední odborná škola a Střední odborné učiliště Třešť","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",14,2,,"30.2","14.7"
"Soukromá střední odborná škola a Střední odborné učiliště s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",11,0,,"42.3","13.9"
"Vyšší odborná škola a Střední škola veterinární. zemědělská a zdravotnická Třebíč","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",6,0,,"52.3","13.8"
"Hotelová škola Světlá a Střední odborná škola řemesel Velké Meziříčí","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",16,0,,"36.6","14.0"
"Střední škola gastronomická Adolpha Kolpinga","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",15,1,,"34.3","13.3"
"Střední škola obchodní a služeb SČMSD. Žďár nad Sázavou. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",16,0,,"29.8","15.6"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",19,6,,"19.2","16.3"
"Obchodní akademie a Hotelová škola Havlíčkův Brod","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",6,0,,"44.2","12.0"
"Obchodní akademie Dr. Albína Bráfa. Hotelová škola a Jazyková škola s právem státní jazykové zkoušky Třebíč","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",18,0,,"46.1","14.6"
"Střední odborná škola Nové Město na Moravě","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",5,0,,"74.1","9.0"
"Střední průmyslová škola Třebíč","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",13,3,,"13.7","8.8"
"TRIVIS - Střední škola veřejnoprávní Jihlava. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",0,0,,,
"Soukromá střední škola pedagogiky a sociálních služeb. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",7,0,,"34.8","16.7"
"Střední škola průmyslová. technická a automobilní Jihlava","Český jazyk a literatura","SOU technické (nástavby)","Písemná práce",6,0,,"48.4","7.1"
"Střední škola stavební Třebíč","Český jazyk a literatura","SOU technické (nástavby)","Písemná práce",17,0,,"62.1","10.5"
"Střední škola stavební Jihlava","Český jazyk a literatura","SOU technické (nástavby)","Písemná práce",9,0,,"15.4","9.3"
"Gymnázium a Obchodní akademie Pelhřimov","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",22,2,,"47.3","16.7"
"Vyšší odborná škola. Obchodní akademie a Střední odborné učiliště technické Chotěboř","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",23,1,,"30.6","11.1"
"Obchodní akademie. Střední zdravotnická škola. Střední odborná škola služeb a Jazyková škola s právem státní jazykové zkoušky Jihlava","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",45,0,,"45.5","13.8"
"Střední škola obchodní a služeb SČMSD. Žďár nad Sázavou. s.r.o.","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",11,0,,"36.6","16.7"
"Obchodní akademie a Hotelová škola Havlíčkův Brod","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",19,0,,"43.4","9.4"
"Obchodní akademie Dr. Albína Bráfa. Hotelová škola a Jazyková škola s právem státní jazykové zkoušky Třebíč","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",63,1,,"58.5","14.1"
"Vyšší odborná škola a Střední škola hotelová SČMSD Pelhřimov. s.r.o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",9,0,,"37.6","8.8"
"Škola ekonomiky a cestovního ruchu. soukromá střední odborná škola s.r.o.                                                       Rantířovská 9. 586 05  Jihlava","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",5,0,,"60.9","17.7"
"Obchodní akademie. Střední zdravotnická škola. Střední odborná škola služeb a Jazyková škola s právem státní jazykové zkoušky Jihlava","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",21,0,,"50.2","14.9"
"Střední uměleckoprůmyslová škola Jihlava - Helenín. Hálkova 42","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",14,0,,"48.2","14.9"
"Hotelová škola Světlá a Střední odborná škola řemesel Velké Meziříčí","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",38,1,,"32.8","13.1"
"Vyšší odborná škola a Střední odborná škola zemědělsko-technická Bystřice nad Pernštejnem","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",4,0,,"52.7","8.3"
"Vyšší odborná škola a Střední průmyslová škola Žďár nad Sázavou","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",28,0,,"64.3","11.8"
"Obchodní akademie a Hotelová škola Havlíčkův Brod","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",22,0,,"69.4","16.6"
"Obchodní akademie Dr. Albína Bráfa. Hotelová škola a Jazyková škola s právem státní jazykové zkoušky Třebíč","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",51,0,,"62.7","13.0"
"Střední odborná škola Nové Město na Moravě","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",15,0,,"34.7","14.0"
"Střední odborná škola sociální u Matky Boží Jihlava","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",43,1,,"53.1","15.3"
"Manažerská akademie - střední odborná škola. s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",21,0,,"54.3","16.3"
"Škola ekonomiky a cestovního ruchu. soukromá střední odborná škola s.r.o.                                                       Rantířovská 9. 586 05  Jihlava","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",17,0,,"83.7","7.9"
"Gymnázium a Střední odborná škola. Moravské Budějovice. Tyršova 365","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",36,2,,"54.6","16.2"
"Soukromá střední odborná škola a Střední odborné učiliště s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",16,0,,"38.7","14.6"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",21,0,,"36.5","11.3"
"TRIVIS - Střední škola veřejnoprávní Jihlava. s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",44,2,,"32.6","15.3"
"Soukromá střední škola pedagogiky a sociálních služeb. s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",27,0,,"51.6","16.2"
"Střední průmyslová škola a Střední odborné učiliště Pelhřimov","Český jazyk a literatura","SOŠ technické 1","Písemná práce",32,1,,"33.1","15.1"
"Střední škola informatiky a cestovního ruchu SČMSD Humpolec. s.r.o.","Český jazyk a literatura","SOŠ technické 1","Písemná práce",15,0,,"46.2","13.5"
"Gymnázium. Střední odborná škola a Vyšší odborná škola Ledeč nad Sázavou","Český jazyk a literatura","SOŠ technické 1","Písemná práce",12,1,,"37.0","16.0"
"Střední průmyslová škola stavební akademika Stanislava Bechyně. Havlíčkův Brod. Jihlavská 628","Český jazyk a literatura","SOŠ technické 1","Písemná práce",17,0,,"46.2","8.0"
"Střední škola průmyslová. technická a automobilní Jihlava","Český jazyk a literatura","SOŠ technické 1","Písemná práce",124,2,,"43.3","14.9"
"Střední škola stavební Třebíč","Český jazyk a literatura","SOŠ technické 1","Písemná práce",29,0,,"59.4","13.2"
"Vyšší odborná škola a Střední průmyslová škola Žďár nad Sázavou","Český jazyk a literatura","SOŠ technické 1","Písemná práce",68,0,,"58.1","13.4"
"Střední škola stavební Jihlava","Český jazyk a literatura","SOŠ technické 1","Písemná práce",36,0,,"42.0","8.4"
"Střední průmyslová škola Třebíč","Český jazyk a literatura","SOŠ technické 1","Písemná práce",96,4,,"35.5","12.7"
