"skola","predmet","obor","typ","konali","neuspeli","volba","prumer","odchylka"
"Gymnázium J. Š. Baara. Domažlice. Pivovarská 323","Český jazyk a literatura","Gymnázium 6 leté","Didaktický test",28,0,,"82.3","9.2"
"Gymnázium Jaroslava Vrchlického. Klatovy. Národních mučedníků 347","Český jazyk a literatura","Gymnázium 6 leté","Didaktický test",26,0,,"70.9","13.5"
"Gymnázium Luďka Pika. Plzeň. Opavská 21","Český jazyk a literatura","Gymnázium 6 leté","Didaktický test",28,0,,"76.6","10.4"
"Gymnázium. Plzeň. Mikulášské nám. 23","Český jazyk a literatura","Gymnázium 6 leté","Didaktický test",24,0,,"66.0","10.5"
"Gymnázium. Tachov. Pionýrská 1370","Český jazyk a literatura","Gymnázium 6 leté","Didaktický test",23,0,,"78.9","9.8"
"Gymnázium J. Š. Baara. Domažlice. Pivovarská 323","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",22,0,,"84.7","9.2"
"Gymnázium Jaroslava Vrchlického. Klatovy. Národních mučedníků 347","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",29,0,,"74.5","11.5"
"Gymnázium. Sušice. Fr. Procházky 324","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",25,0,,"83.0","10.6"
"Sportovní gymnázium. Plzeň. Táborská 28","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",24,0,,"67.5","10.1"
"Masarykovo gymnázium.  Plzeň.  Petákova 2","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",53,0,,"79.0","9.9"
"Gymnázium Luďka Pika. Plzeň. Opavská 21","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",32,0,,"84.3","8.4"
"Gymnázium. Plzeň. Mikulášské nám. 23","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",30,0,,"88.9","6.6"
"Církevní gymnázium Plzeň","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",34,0,,"89.8","7.9"
"Gymnázium Františka Křižíka a základní škola. s.r.o.","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",22,0,,"71.7","11.4"
"Gymnázium. Blovice. Družstevní 650","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",17,0,,"81.2","12.1"
"Gymnázium a Střední odborná škola. Plasy","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",20,0,,"77.2","9.2"
"Gymnázium a Střední odborná škola. Rokycany. Mládežníků 1115","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",22,0,,"82.2","10.4"
"Gymnázium. Stříbro. Soběslavova 1426","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",26,1,,"68.3","15.4"
"Vyšší odborná škola. Obchodní akademie. Střední zdravotnická škola a Jazyková škola s právem státní jazykové zkoušky. Klatovy. Plánická 196","Český jazyk a literatura","Lyceum","Didaktický test",14,1,,"51.2","9.7"
"Vyšší odborná škola a Střední průmyslová škola elektrotechnická. Plzeň. Koterovská 85","Český jazyk a literatura","Lyceum","Didaktický test",20,1,,"61.0","13.4"
"Obchodní akademie. Plzeň. nám. T. G. Masaryka 13","Český jazyk a literatura","Lyceum","Didaktický test",32,0,,"69.9","11.1"
"Střední průmyslová škola stavební. Plzeň. Chodské náměstí 2","Český jazyk a literatura","Lyceum","Didaktický test",28,0,,"53.6","12.4"
"Gymnázium a Střední odborná škola. Rokycany. Mládežníků 1115","Český jazyk a literatura","Lyceum","Didaktický test",23,5,,"44.1","14.7"
"Střední odborná škola. Stříbro. Benešova 508","Český jazyk a literatura","Lyceum","Didaktický test",11,3,,"40.2","15.4"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická. Plzeň. Karlovarská 99","Český jazyk a literatura","Lyceum","Didaktický test",27,0,,"56.5","12.9"
"Střední průmyslová škola strojnická a Střední odborná škola profesora Švejcara. Plzeň. Klatovská 109","Český jazyk a literatura","Lyceum","Didaktický test",29,4,,"52.4","15.7"
"Základní škola. Střední odborná škola a Gymnázium BEAN s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",8,2,,"32.2","13.5"
"Střední odborné učiliště. Domažlice. Prokopa Velikého 640","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",24,9,,"37.2","15.8"
"Střední škola. Horažďovice. Blatenská 313","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",7,4,,"32.7","10.2"
"Střední odborná škola a Střední odborné učiliště. Sušice. U Kapličky 761","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",6,3,,"28.3","12.4"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",20,3,,"41.4","14.5"
"Akademie hotelnictví a cestovního ruchu - střední škola. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",5,3,,"23.2","8.4"
"Hotelová škola. Plzeň. U Borského parku 3","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",15,8,,"26.9","13.3"
"Sportovní a podnikatelská střední škola. spol. s r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",3,1,,"25.4","5.3"
"Střední odborné učiliště obchodu a řemesel. spol. s r. o.","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",13,0,,"48.0","7.4"
"Střední škola. Rokycany. Jeřabinová 96/III","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",11,3,,"41.3","12.4"
"Střední odborné učiliště a Základní škola. Planá","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",8,2,,"38.1","13.5"
"Střední odborná škola a Střední odborné učiliště. Horšovský Týn. Littrowa 122","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",10,5,,"21.7","10.4"
"Integrovaná střední škola živnostenská. Plzeň. Škroupova 13","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",18,6,,"33.6","10.1"
"Střední průmyslová škola. Tachov. Světce 1","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",9,4,,"23.3","11.2"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",33,11,,"30.7","12.9"
"Střední odborné učiliště stavební. Plzeň. Borská 55","Český jazyk a literatura","SOU technické (nástavby)","Didaktický test",15,3,,"44.1","13.0"
"Střední škola. Rokycany. Jeřabinová 96/III","Český jazyk a literatura","SOU technické (nástavby)","Didaktický test",10,4,,"25.1","9.2"
"Střední odborné učiliště elektrotechnické. Plzeň. Vejprnická 56","Český jazyk a literatura","SOU technické (nástavby)","Didaktický test",28,8,,"35.4","12.9"
"Základní škola. Střední odborná škola a Gymnázium BEAN s.r.o.","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",17,4,,"31.1","9.3"
"Vyšší odborná škola. Obchodní akademie a Střední zdravotnická škola Domažlice. Erbenova 184","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",19,0,,"52.7","10.1"
"Vyšší odborná škola. Obchodní akademie. Střední zdravotnická škola a Jazyková škola s právem státní jazykové zkoušky. Klatovy. Plánická 196","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",43,1,,"64.7","13.3"
"Obchodní akademie. Plzeň. nám. T. G. Masaryka 13","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",112,6,,"56.7","13.4"
"PLZEŇSKÁ OBCHODNÍ AKADEMIE s.r.o.","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",19,2,,"40.5","10.0"
"Gymnázium a Střední odborná škola. Plasy","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",7,0,,"55.2","11.5"
"Gymnázium. Stříbro. Soběslavova 1426","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",26,3,,"51.5","12.6"
"Střední průmyslová škola. Klatovy. nábřeží Kpt. Nálepky 362","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",9,1,,"52.1","16.5"
"Střední odborná škola a Střední odborné učiliště. Sušice. U Kapličky 761","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",12,0,,"53.6","9.1"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",8,1,,"38.3","12.3"
"Střední odborná škola obchodu. užitého umění a designu. Plzeň. Nerudova 33","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",49,0,,"62.9","10.4"
"Hotelová škola. Plzeň. U Borského parku 3","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",51,3,,"52.1","12.6"
"Sportovní a podnikatelská střední škola. spol. s r.o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",34,7,,"42.3","14.5"
"Střední odborné učiliště obchodu a řemesel. spol. s r. o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",7,2,,"37.0","16.9"
"Integrovaná střední škola živnostenská. Plzeň. Škroupova 13","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",11,0,,"53.6","11.9"
"Bezpečnostně právní akademie Plzeň. s.r.o.. střední škola","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",17,2,,"37.0","10.8"
"Církevní střední odborná škola Spálené Poříčí","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",10,1,,"44.2","8.9"
"Střední škola. Kralovice. nám. Osvobození 32","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",8,1,,"37.2","13.0"
"Střední odborná škola. Stříbro. Benešova 508","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",14,1,,"43.7","11.6"
"Střední odborná škola a Střední odborné učiliště. Horšovský Týn. Littrowa 122","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",22,6,,"31.8","12.3"
"Střední průmyslová škola strojnická a Střední odborná škola profesora Švejcara. Plzeň. Klatovská 109","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",62,4,,"50.4","12.6"
"Vyšší odborná škola. Obchodní akademie a Střední zdravotnická škola Domažlice. Erbenova 184","Český jazyk a literatura","SOŠ technické 1","Didaktický test",19,3,,"41.4","10.4"
"Střední průmyslová škola. Klatovy. nábřeží Kpt. Nálepky 362","Český jazyk a literatura","SOŠ technické 1","Didaktický test",26,1,,"55.2","9.8"
"Střední odborná škola a Střední odborné učiliště. Sušice. U Kapličky 761","Český jazyk a literatura","SOŠ technické 1","Didaktický test",9,2,,"26.4","8.7"
"Střední škola informatiky a finančních služeb. Plzeň. Klatovská 200 G","Český jazyk a literatura","SOŠ technické 1","Didaktický test",46,1,,"55.6","12.2"
"Vyšší odborná škola a Střední průmyslová škola elektrotechnická. Plzeň. Koterovská 85","Český jazyk a literatura","SOŠ technické 1","Didaktický test",122,5,,"58.9","12.8"
"Střední průmyslová škola stavební. Plzeň. Chodské náměstí 2","Český jazyk a literatura","SOŠ technické 1","Didaktický test",49,3,,"47.8","12.3"
"Gymnázium a Střední odborná škola. Rokycany. Mládežníků 1115","Český jazyk a literatura","SOŠ technické 1","Didaktický test",17,3,,"36.0","12.5"
"Střední průmyslová škola. Tachov. Světce 1","Český jazyk a literatura","SOŠ technické 1","Didaktický test",23,4,,"34.9","9.9"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Český jazyk a literatura","SOŠ technické 1","Didaktický test",15,4,,"31.3","10.9"
"Střední odborné učiliště elektrotechnické. Plzeň. Vejprnická 56","Český jazyk a literatura","SOŠ technické 1","Didaktický test",21,5,,"35.4","11.1"
"Střední průmyslová škola strojnická a Střední odborná škola profesora Švejcara. Plzeň. Klatovská 109","Český jazyk a literatura","SOŠ technické 1","Didaktický test",51,1,,"66.1","11.4"
"Střední škola informatiky a finančních služeb. Plzeň. Klatovská 200 G","Český jazyk a literatura","SOŠ technické 2","Didaktický test",44,2,,"51.7","11.3"
"Střední průmyslová škola stavební. Plzeň. Chodské náměstí 2","Český jazyk a literatura","SOŠ technické 2","Didaktický test",16,0,,"44.1","10.5"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Český jazyk a literatura","SOŠ technické 2","Didaktický test",52,5,,"43.7","13.2"
"Střední škola. Horažďovice. Blatenská 313","Český jazyk a literatura","SOŠ umělecké","Didaktický test",14,1,,"55.4","11.7"
"Konzervatoř. Plzeň. Kopeckého sady 10","Český jazyk a literatura","SOŠ umělecké","Didaktický test",13,1,,"51.8","17.7"
"Střední odborná škola obchodu. užitého umění a designu. Plzeň. Nerudova 33","Český jazyk a literatura","SOŠ umělecké","Didaktický test",50,0,,"61.6","11.6"
"Soukromá střední uměleckoprůmyslová škola - Zámeček. s.r.o.","Český jazyk a literatura","SOŠ umělecké","Didaktický test",16,2,,"48.1","13.8"
"Integrovaná střední škola živnostenská. Plzeň. Škroupova 13","Český jazyk a literatura","SOŠ umělecké","Didaktický test",9,1,,"35.4","9.9"
"Vyšší odborná škola. Obchodní akademie a Střední zdravotnická škola Domažlice. Erbenova 184","Český jazyk a literatura","SOŠ zdravotnické","Didaktický test",8,3,,"40.4","10.2"
"Vyšší odborná škola. Obchodní akademie. Střední zdravotnická škola a Jazyková škola s právem státní jazykové zkoušky. Klatovy. Plánická 196","Český jazyk a literatura","SOŠ zdravotnické","Didaktický test",25,4,,"37.0","10.9"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická. Plzeň. Karlovarská 99","Český jazyk a literatura","SOŠ zdravotnické","Didaktický test",67,10,,"39.6","12.0"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Český jazyk a literatura","SOŠ zemědělské","Didaktický test",22,2,,"45.2","10.8"
"Církevní střední odborná škola Spálené Poříčí","Český jazyk a literatura","SOŠ zemědělské","Didaktický test",9,0,,"48.6","16.1"
"Gymnázium a Střední odborná škola. Plasy","Český jazyk a literatura","SOŠ zemědělské","Didaktický test",20,2,,"50.4","12.3"
"Střední odborná škola. Stříbro. Benešova 508","Český jazyk a literatura","SOŠ zemědělské","Didaktický test",7,3,,"24.5","7.5"
"Střední odborná škola a Střední odborné učiliště. Horšovský Týn. Littrowa 122","Český jazyk a literatura","SOŠ zemědělské","Didaktický test",8,3,,"34.6","12.7"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Český jazyk a literatura","SOŠ zemědělské","Didaktický test",30,8,,"31.6","11.1"
"Střední odborné učiliště. Domažlice. Prokopa Velikého 640","Český jazyk a literatura","SOU ostatní","Didaktický test",10,2,,"30.3","11.8"
"Vyšší odborná škola. Obchodní akademie. Střední zdravotnická škola a Jazyková škola s právem státní jazykové zkoušky. Klatovy. Plánická 196","Český jazyk a literatura","SOU ostatní","Didaktický test",6,4,,"19.8","10.3"
"Střední škola. Horažďovice. Blatenská 313","Český jazyk a literatura","SOU ostatní","Didaktický test",7,2,,"30.9","13.7"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Český jazyk a literatura","SOU ostatní","Didaktický test",11,4,,"32.4","13.5"
"Střední odborná škola obchodu. užitého umění a designu. Plzeň. Nerudova 33","Český jazyk a literatura","SOU ostatní","Didaktický test",18,2,,"41.8","12.6"
"Střední odborné učiliště stavební. Plzeň. Borská 55","Český jazyk a literatura","SOU ostatní","Didaktický test",9,2,,"40.1","13.3"
"Střední škola a Základní škola. Oselce","Český jazyk a literatura","SOU ostatní","Didaktický test",5,0,,"46.6","14.3"
"Střední škola. Rokycany. Jeřabinová 96/III","Český jazyk a literatura","SOU ostatní","Didaktický test",12,1,,"48.1","10.2"
"Integrovaná střední škola živnostenská. Plzeň. Škroupova 13","Český jazyk a literatura","SOU ostatní","Didaktický test",13,3,,"39.2","13.0"
"Střední odborné učiliště. Domažlice. Prokopa Velikého 640","Český jazyk a literatura","SOU technické","Didaktický test",16,2,,"40.6","9.8"
"Střední škola. Rokycany. Jeřabinová 96/III","Český jazyk a literatura","SOU technické","Didaktický test",20,4,,"38.0","10.2"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Český jazyk a literatura","SOU technické","Didaktický test",22,7,,"26.2","8.7"
"Střední odborné učiliště elektrotechnické. Plzeň. Vejprnická 56","Český jazyk a literatura","SOU technické","Didaktický test",43,5,,"42.6","12.8"
"Střední průmyslová škola strojnická a Střední odborná škola profesora Švejcara. Plzeň. Klatovská 109","Český jazyk a literatura","SOU technické","Didaktický test",34,8,,"35.8","11.9"
"Gymnázium J. Š. Baara. Domažlice. Pivovarská 323","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",21,0,,"65.7","16.9"
"Gymnázium Jaroslava Vrchlického. Klatovy. Národních mučedníků 347","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",43,0,,"75.2","8.6"
"Gymnázium. Sušice. Fr. Procházky 324","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",20,0,,"77.0","10.4"
"Sportovní gymnázium. Plzeň. Táborská 28","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",49,2,,"46.7","17.0"
"Masarykovo gymnázium.  Plzeň.  Petákova 2","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",60,0,,"77.0","10.7"
"Gymnázium Luďka Pika. Plzeň. Opavská 21","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",33,0,,"62.9","12.2"
"Gymnázium. Plzeň. Mikulášské nám. 23","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",53,0,,"66.7","14.0"
"Církevní gymnázium Plzeň","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",39,0,,"60.6","11.9"
"Gymnázium Františka Křižíka a základní škola. s.r.o.","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",5,0,,"39.2","16.1"
"Gymnázium. Blovice. Družstevní 650","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",22,0,,"62.0","13.7"
"Gymnázium a Střední odborná škola. Plasy","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",11,0,,"60.8","12.6"
"Gymnázium a Střední odborná škola. Rokycany. Mládežníků 1115","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",16,0,,"72.2","16.8"
"Gymnázium J. Š. Baara. Domažlice. Pivovarská 323","Český jazyk a literatura","Gymnázium 6 leté","Písemná práce",28,0,,"68.4","13.0"
"Gymnázium Jaroslava Vrchlického. Klatovy. Národních mučedníků 347","Český jazyk a literatura","Gymnázium 6 leté","Písemná práce",26,0,,"65.9","11.3"
"Gymnázium Luďka Pika. Plzeň. Opavská 21","Český jazyk a literatura","Gymnázium 6 leté","Písemná práce",28,0,,"44.1","12.7"
"Gymnázium. Plzeň. Mikulášské nám. 23","Český jazyk a literatura","Gymnázium 6 leté","Písemná práce",24,0,,"50.6","16.0"
"Gymnázium. Tachov. Pionýrská 1370","Český jazyk a literatura","Gymnázium 6 leté","Písemná práce",23,0,,"57.8","14.6"
"Gymnázium J. Š. Baara. Domažlice. Pivovarská 323","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",22,0,,"66.0","12.1"
"Gymnázium Jaroslava Vrchlického. Klatovy. Národních mučedníků 347","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",29,0,,"59.8","17.9"
"Gymnázium. Sušice. Fr. Procházky 324","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",26,0,,"77.9","13.0"
"Sportovní gymnázium. Plzeň. Táborská 28","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",24,0,,"45.2","14.5"
"Masarykovo gymnázium.  Plzeň.  Petákova 2","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",53,0,,"74.8","11.6"
"Gymnázium Luďka Pika. Plzeň. Opavská 21","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",32,0,,"70.4","11.7"
"Gymnázium. Plzeň. Mikulášské nám. 23","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",30,0,,"84.8","10.0"
"Církevní gymnázium Plzeň","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",34,0,,"75.9","12.2"
"Gymnázium Františka Křižíka a základní škola. s.r.o.","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",22,0,,"43.6","10.6"
"Gymnázium. Blovice. Družstevní 650","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",17,0,,"60.7","9.2"
"Gymnázium a Střední odborná škola. Plasy","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",20,0,,"70.9","8.0"
"Gymnázium a Střední odborná škola. Rokycany. Mládežníků 1115","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",22,0,,"60.6","13.3"
"Gymnázium. Stříbro. Soběslavova 1426","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",26,1,,"51.9","17.2"
"Vyšší odborná škola. Obchodní akademie. Střední zdravotnická škola a Jazyková škola s právem státní jazykové zkoušky. Klatovy. Plánická 196","Český jazyk a literatura","Lyceum","Písemná práce",14,0,,"47.4","11.9"
"Vyšší odborná škola a Střední průmyslová škola elektrotechnická. Plzeň. Koterovská 85","Český jazyk a literatura","Lyceum","Písemná práce",20,0,,"57.3","13.5"
"Obchodní akademie. Plzeň. nám. T. G. Masaryka 13","Český jazyk a literatura","Lyceum","Písemná práce",32,0,,"56.0","11.1"
"Střední průmyslová škola stavební. Plzeň. Chodské náměstí 2","Český jazyk a literatura","Lyceum","Písemná práce",28,0,,"37.4","12.9"
"Gymnázium a Střední odborná škola. Rokycany. Mládežníků 1115","Český jazyk a literatura","Lyceum","Písemná práce",23,0,,"53.1","18.2"
"Střední odborná škola. Stříbro. Benešova 508","Český jazyk a literatura","Lyceum","Písemná práce",11,0,,"47.4","11.7"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická. Plzeň. Karlovarská 99","Český jazyk a literatura","Lyceum","Písemná práce",28,0,,"60.5","8.5"
"Střední průmyslová škola strojnická a Střední odborná škola profesora Švejcara. Plzeň. Klatovská 109","Český jazyk a literatura","Lyceum","Písemná práce",29,1,,"50.4","12.3"
"Základní škola. Střední odborná škola a Gymnázium BEAN s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",8,0,,"56.1","9.4"
"Střední odborné učiliště. Domažlice. Prokopa Velikého 640","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",24,4,,"23.1","12.7"
"Střední škola. Horažďovice. Blatenská 313","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",7,1,,"30.1","22.0"
"Střední odborná škola a Střední odborné učiliště. Sušice. U Kapličky 761","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",6,1,,"21.5","18.1"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",20,3,,"28.7","17.3"
"Akademie hotelnictví a cestovního ruchu - střední škola. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",5,0,,"59.5","19.2"
"Hotelová škola. Plzeň. U Borského parku 3","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",15,0,,"61.4","11.7"
"Sportovní a podnikatelská střední škola. spol. s r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",3,0,,"68.9","6.9"
"Střední odborné učiliště obchodu a řemesel. spol. s r. o.","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",13,0,,"45.0","8.1"
"Střední škola. Rokycany. Jeřabinová 96/III","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",11,0,,"52.3","17.8"
"Střední odborné učiliště a Základní škola. Planá","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",8,1,,"22.8","13.7"
"Střední odborná škola a Střední odborné učiliště. Horšovský Týn. Littrowa 122","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",10,0,,"23.4","9.2"
"Integrovaná střední škola živnostenská. Plzeň. Škroupova 13","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",19,4,,"22.2","14.1"
"Střední průmyslová škola. Tachov. Světce 1","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",9,0,,"47.1","8.2"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",33,7,,"20.5","13.0"
"Střední odborné učiliště stavební. Plzeň. Borská 55","Český jazyk a literatura","SOU technické (nástavby)","Písemná práce",15,3,,"21.0","14.1"
"Střední škola. Rokycany. Jeřabinová 96/III","Český jazyk a literatura","SOU technické (nástavby)","Písemná práce",10,1,,"10.8","6.9"
"Střední odborné učiliště elektrotechnické. Plzeň. Vejprnická 56","Český jazyk a literatura","SOU technické (nástavby)","Písemná práce",28,3,,"24.1","12.9"
"Základní škola. Střední odborná škola a Gymnázium BEAN s.r.o.","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",17,1,,"30.3","13.9"
"Vyšší odborná škola. Obchodní akademie a Střední zdravotnická škola Domažlice. Erbenova 184","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",19,0,,"68.2","10.6"
"Vyšší odborná škola. Obchodní akademie. Střední zdravotnická škola a Jazyková škola s právem státní jazykové zkoušky. Klatovy. Plánická 196","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",43,0,,"53.2","13.9"
"Obchodní akademie. Plzeň. nám. T. G. Masaryka 13","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",112,1,,"53.9","14.6"
"PLZEŇSKÁ OBCHODNÍ AKADEMIE s.r.o.","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",19,2,,"34.0","19.8"
"Gymnázium a Střední odborná škola. Plasy","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",7,0,,"38.1","14.4"
"Gymnázium. Stříbro. Soběslavova 1426","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",26,0,,"45.7","11.9"
"Střední průmyslová škola. Klatovy. nábřeží Kpt. Nálepky 362","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",9,0,,"35.5","14.6"
"Střední odborná škola a Střední odborné učiliště. Sušice. U Kapličky 761","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",12,1,,"40.1","12.2"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",8,1,,"53.4","21.7"
"Střední odborná škola obchodu. užitého umění a designu. Plzeň. Nerudova 33","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",49,1,,"40.1","13.8"
"Hotelová škola. Plzeň. U Borského parku 3","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",51,1,,"57.1","14.1"
"Sportovní a podnikatelská střední škola. spol. s r.o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",36,2,,"31.6","18.4"
"Střední odborné učiliště obchodu a řemesel. spol. s r. o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",7,0,,"25.0","12.8"
"Integrovaná střední škola živnostenská. Plzeň. Škroupova 13","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",10,0,,"56.1","11.8"
"Bezpečnostně právní akademie Plzeň. s.r.o.. střední škola","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",17,0,,"26.4","10.5"
"Církevní střední odborná škola Spálené Poříčí","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",11,0,,"41.3","10.4"
"Střední škola. Kralovice. nám. Osvobození 32","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",8,0,,"38.9","12.3"
"Střední odborná škola. Stříbro. Benešova 508","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",14,0,,"49.5","13.1"
